Data,Otwarcie,Najwyzszy,Najnizszy,Zamkniecie,Wolumen
2014-01-13,8397.08,8420.78,8371.15,8412.89,41497872
2014-01-14,8333.06,8388.5,8324.93,8384.65,35719324
2014-01-15,8409.3,8433.93,8385.7,8423.42,37954964
2014-01-16,8422.59,8464.98,8416.73,8450.67,42528064
2014-01-17,8473.87,8485.96,8457.14,8478.89,71341984
2014-01-20,8472.4,8500.94,8464.86,8480.95,32645944
2014-01-21,8478.87,8544.12,8472.93,8486.37,47498488
2014-01-22,8488.54,8505.28,8429.18,8466.7,48278816
2014-01-23,8447.54,8501.88,8383.39,8404.98,45296480
2014-01-24,8375.47,8380.68,8198.1,8201.5,58741848
2014-01-27,8179.25,8182.14,8105.56,8132.16,46336032
2014-01-28,8131.87,8222.74,8130.69,8186.62,46828372
2014-01-29,8230.34,8249.04,8080.47,8135.81,45073396
2014-01-30,8070.74,8209.1,8067.28,8204.96,36901312
2014-01-31,8184.64,8198.67,8084.83,8191.33,47170660
2014-02-03,8201.94,8244.54,8096.03,8107.02,42730200
2014-02-04,8076.17,8121.89,8053.74,8092.53,61379172
2014-02-05,8096.82,8137.41,8078.81,8112.96,45021380
2014-02-06,8133.41,8236.29,8110.97,8218.44,54418600
2014-02-07,8250.88,8318.6,8229.43,8318.6,43668464
2014-02-10,8356.52,8359.78,8306.2,8324.85,32710444
2014-02-11,8338.04,8361.52,8316.06,8361.52,38184744
2014-02-12,8401.62,8436.47,8382.52,8402.41,42683184
2014-02-13,8356.08,8391.18,8325.35,8383.9,44049540
2014-02-14,8379.54,8422.19,8359.43,8417.58,32622578
2014-02-17,8426.63,8453.1,8408.78,8415.67,23340176
2014-02-18,8421.99,8427.92,8375.22,8419.92,31834916
2014-02-19,8385.25,8412.96,8368.24,8410.63,28373164
2014-02-20,8337.84,8384.3,8332.27,8383.25,31116848
2014-02-21,8418.52,8431.78,8392.3,8431.78,65073744
2014-02-24,8414.54,8485.48,8402.76,8485.48,27032276
2014-02-25,8461.56,8506.29,8450.97,8506.29,28471588
2014-02-26,8506.58,8533.2,8453.62,8532.99,43963428
2014-02-27,8486.51,8488.52,8430.77,8470.9,42233464
2014-02-28,8489.74,8519.39,8450.76,8475.33,39283660
2014-03-03,8372.31,8383.54,8278.84,8281.01,51848192
2014-03-04,8353.05,8446.44,8349.43,8445.22,41147968
2014-03-05,8434.78,8474.29,8421.48,8459.61,32043628
2014-03-06,8463.09,8499.57,8461.6,8484.21,34608436
2014-03-07,8489.43,8494.55,8378.15,8378.58,38766356
2014-03-10,8363.17,8404.33,8329.01,8367.55,31575768
2014-03-11,8391.58,8411.06,8352.24,8359.51,26755494
2014-03-12,8352.95,8368.65,8275.58,8310.36,39444080
2014-03-13,8306.49,8324.73,8205.9,8205.9,41935312
2014-03-14,8163.11,8186.01,8092.72,8114.02,63650528
2014-03-17,8093.79,8187.15,8090.74,8161.78,37682072
2014-03-18,8167.81,8286.37,8143.45,8240.07,43437840
2014-03-19,8247.33,8264.81,8226.55,8226.55,31872406
2014-03-20,8204.98,8261.69,8174.69,8261.69,38445788
2014-03-21,8283.53,8329.59,8277.04,8289.76,102735816
2014-03-24,8300.62,8302.34,8173.28,8198.02,36005152
2014-03-25,8212.35,8314.75,8207.27,8299.19,35186376
2014-03-26,8310.71,8392.23,8309.67,8334.34,35295016
2014-03-27,8326.15,8358.26,8302.07,8327.93,31229216
2014-03-28,8339.58,8384.65,8337.77,8373.23,29489128
2014-03-31,8441.69,8489.63,8431.55,8453.82,40790672
2014-04-01,8480.89,8509.2,8450.18,8457.27,37746884
2014-04-02,8498.99,8525.75,8459.04,8508.26,36323028
2014-04-03,8517.6,8546.06,8494.98,8521.63,31622428
2014-04-04,8522.67,8533.56,8468.75,8503,35316060
2014-04-07,8409.1,8448.51,8390.77,8405.1,45420360
2014-04-08,8431.82,8442.87,8388.12,8423.36,41628756
2014-04-09,8420.08,8435.58,8383.71,8411.43,31796892
2014-04-10,8435.68,8476.47,8392.07,8420.58,32650714
2014-04-11,8352.64,8358.19,8236.72,8298.82,45213976
2014-04-14,8252.47,8317.35,8235.01,8312.9,44228352
2014-04-15,8348.44,8355.19,8263.84,8280.53,43084724
2014-04-16,8335.95,8348.57,8295.43,8322.7,35093056
2014-04-17,8326.3,8375.08,8296.02,8375.08,37890320
2014-04-22,8450.15,8491.46,8431.63,8461.3,37439100
2014-04-23,8474.34,8495.96,8442.4,8443.26,26811800
2014-04-24,8454.92,8471.68,8347.99,8409.13,33914128
2014-04-25,8379.36,8407.32,8352.27,8374.47,25905468
2014-04-28,8402.06,8426.77,8384.65,8384.86,26546228
2014-04-29,8392.82,8457.36,8390.57,8434.66,57446712
2014-04-30,8460.57,8487.09,8447.02,8476.66,44447244
2014-05-02,8460.86,8500.24,8429.26,8442.71,43473236
2014-05-05,8424.85,8432.49,8341.74,8409.07,31780540
2014-05-06,8430.33,8440.59,8370.82,8395.77,41533436
2014-05-07,8378.25,8440.66,8377.93,8421.65,45644372
2014-05-08,8446.08,8474.86,8424.48,8465.66,41251100
2014-05-09,8444.77,8510.39,8439.52,8510.39,38336896
2014-05-12,8517.95,8548.96,8490.35,8545.12,42287964
2014-05-13,8550.97,8564.18,8510.9,8543.58,31315110
2014-05-14,8562.5,8611.7,8557.54,8611.7,30279828
2014-05-15,8620.51,8672.01,8616.08,8644.74,48670636
2014-05-16,8648.11,8683.62,8625.11,8683.62,50642056
2014-05-19,8651.85,8664.33,8598.56,8646.02,34267392
2014-05-20,8651.47,8688.8,8628.95,8635.61,35587060
2014-05-21,8625.53,8670.66,8606.52,8655.9,29170024
2014-05-22,8667.07,8696.59,8637.38,8693.98,25528502
2014-05-23,8705.09,8722.08,8677.3,8703.84,28157542
2014-05-26,8705.59,8715.35,8696.61,8712.35,16602665
2014-05-27,8712.35,8719.82,8674.06,8710.38,27425208
2014-05-28,8705.33,8718.93,8694.03,8706.5,27717836
2014-05-30,8702.98,8705.76,8662.55,8674.52,43396456
2014-06-02,8713.73,8718.24,8674.97,8688.96,26351728
2014-06-03,8679.66,8683.87,8647.71,8661.2,25336200
2014-06-04,8662.94,8694.68,8642.9,8661.08,30832416
2014-06-05,8654.57,8705.86,8643.21,8643.28,36805124
2014-06-06,8647.08,8662.87,8606.09,8659.69,32955846
2014-06-10,8674.89,8759.41,8673.69,8752.86,37701752
2014-06-11,8753.95,8763.98,8692.36,8712.09,36569080
2014-06-12,8713.93,8716.02,8661.27,8670.98,31392156
2014-06-13,8652.13,8658.55,8588.29,8653.76,38585048
2014-06-16,8638.51,8665.7,8626.22,8663.59,36250036
2014-06-17,8670.02,8683.75,8647.37,8667.79,37823376
2014-06-18,8662.92,8700,8649.8,8657.27,28110908
2014-06-19,8692.91,8697.93,8666.74,8674.37,34202048
2014-06-20,8694.45,8724.85,8683.68,8701.61,57519144
2014-06-23,8687.01,8695.61,8630.26,8644.57,30097668
2014-06-24,8673.82,8691.42,8636.36,8673.27,39997860
2014-06-25,8634.06,8641.13,8558.18,8581.96,40214968
2014-06-26,8585.35,8592.41,8520.2,8541.28,49871888
2014-06-27,8544.85,8562.11,8528.57,8562.11,36910188
2014-06-30,8557.52,8593.34,8531.74,8554.52,34289188
2014-07-01,8571.81,8622.33,8569.01,8607.97,36493440
2014-07-02,8615.2,8642.14,8596.2,8607.2,29238740
2014-07-03,8612.68,8695.8,8604.87,8694.32,36222204
2014-07-04,8687.63,8707.78,8677.34,8678.22,19607872
2014-07-07,8666.99,8675.27,8602.66,8612.77,27774492
2014-07-08,8611.49,8617.94,8554.51,8554.51,36179936
2014-07-09,8561.47,8562.72,8506.27,8539.71,31992228
2014-07-10,8536.77,8545.02,8431.07,8474.23,49784496
2014-07-11,8487.54,8504.6,8427.57,8468.52,32215144
2014-07-14,8494.81,8593.24,8489.77,8565.67,33911152
2014-07-15,8555.33,8616.04,8555.29,8574.32,35262192
2014-07-16,8604.97,8651.28,8597.26,8617.07,31047660
2014-07-17,8568.6,8613.71,8537.51,8548.08,30250668
2014-07-18,8522.25,8530.03,8489.12,8511.43,35823964
2014-07-21,8513.23,8525.68,8477.9,8513.96,31227668
2014-07-22,8543.04,8598.05,8526.24,8594.21,43575616
2014-07-23,8564.2,8612.2,8562.5,8605.1,43663640
2014-07-24,8636.63,8661.26,8592.79,8637.01,38606880
2014-07-25,8602.14,8620.36,8551.95,8571.48,33812248
2014-07-28,8567.96,8568,8491.72,8530.09,32578380
2014-07-29,8538.65,8563.06,8502.07,8532.11,40769044
2014-07-30,8512.75,8536.38,8473.77,8497.38,49541772
2014-07-31,8479.61,8506.54,8395.87,8410.27,49518324
2014-08-04,8382.25,8409.78,8286.38,8304.04,54322104
2014-08-05,8322.13,8388.01,8309.01,8342.04,42928976
2014-08-06,8302.28,8304.34,8218.84,8290.16,50492564
2014-08-07,8298.83,8345.09,8280.44,8306.75,56466752
2014-08-08,8263.28,8282.13,8183.55,8274.65,60197456
2014-08-11,8312.15,8359.25,8308.44,8329.86,37418516
2014-08-12,8335.76,8362.33,8315.94,8329.8,34903636
2014-08-13,8351.78,8388.71,8343.09,8388.71,26685826
2014-08-14,8365.82,8435.52,8365.56,8430.1,36059608
2014-08-15,8460.43,8483.51,8366.73,8366.73,44198508
2014-08-18,8435.94,8465.33,8423.79,8453.59,28580580
2014-08-19,8473.33,8527.83,8473.33,8525.38,26124104
2014-08-20,8535.77,8538.96,8506.8,8527.91,30302094
2014-08-21,8539.71,8591.94,8535.97,8570,33293598
2014-08-22,8575.91,8579.72,8534.41,8554.16,27725654
2014-08-25,8601.74,8616.88,8575.99,8611.58,24142984
2014-08-26,8611.57,8676.4,8604.08,8673.29,29148060
2014-08-27,8660.58,8689.65,8644.81,8669.8,28845452
2014-08-28,8654.63,8657.61,8597.96,8622.23,31118656
2014-08-29,8652.16,8668.83,8610.52,8658.97,29684124
2014-09-01,8706.04,8755.21,8699.39,8746.97,32054536
2014-09-02,8755.57,8776.55,8740.45,8757.32,34131588
2014-09-03,8794.73,8854.07,8794.48,8803.57,48969296
2014-09-04,8793.56,8855.66,8785.62,8834.75,42731348
2014-09-05,8823.05,8831.73,8765.85,8788.77,37787820
2014-09-08,8803.12,8818.69,8776.95,8817.19,26950044
2014-09-09,8824.23,8847.22,8821.04,8825.6,37895088
2014-09-10,8806.32,8817.71,8774.36,8816.07,33371064
2014-09-11,8829.79,8832.44,8793.29,8829.01,29441900
2014-09-12,8832.79,8832.79,8779.43,8795.93,26802340
2014-09-15,8767.7,8801.42,8751.71,8796.41,25989060
2014-09-16,8790.12,8808.92,8778.39,8804.44,31706664
2014-09-17,8808.93,8829.9,8801.49,8825.61,37274556
2014-09-18,8819.1,8833.26,8788.36,8830.49,41053652
2014-09-19,8869.32,8874.48,8822.72,8840.17,68943320
2014-09-22,8816.66,8840.42,8801.43,8817.52,34353884
2014-09-23,8803.89,8813.73,8729.63,8763.8,38515816
2014-09-24,8771.51,8801.13,8753.79,8797.17,39278816
2014-09-25,8813.22,8844.67,8744.73,8772.76,40958984
2014-09-26,8756.23,8805.91,8726.72,8774.36,41652000
2014-09-29,8797.25,8800.75,8744.42,8776.73,39502596
2014-09-30,8787.75,8840.74,8772.41,8835.14,42336592
2014-10-01,8819.21,8843.04,8775.11,8789.53,40808388
2014-10-02,8760.25,8767.54,8654.71,8654.71,50946840
2014-10-03,8678.11,8705.59,8628.92,8683.53,42247680
2014-10-06,8733.97,8750.89,8712,8723.04,42226980
2014-10-07,8691.17,8697.45,8549.15,8561.99,46857620
2014-10-08,8520.03,8531.29,8465.87,8517.29,46041520
2014-10-09,8584.79,8601.36,8476.62,8482.9,47293840
2014-10-10,8436.5,8436.63,8335.13,8374.59,60942944
2014-10-13,8281.11,8386.96,8278.28,8342.07,52089648
2014-10-14,8300.44,8352.47,8225.53,8338.01,59555712
2014-10-15,8320.21,8329.17,8084.54,8144.88,79233712
2014-10-16,8175.05,8197.98,7870.89,8057.54,114690624
2014-10-17,8095.19,8279.15,8049.11,8250.1,84387136
2014-10-20,8232.55,8291.92,8183.42,8283.31,55004944
2014-10-21,8283.01,8404.81,8233.75,8404.81,53704440
2014-10-22,8430.32,8510.35,8402.02,8506.14,52077660
2014-10-23,8477.73,8548.82,8432.68,8546.08,54144868
2014-10-24,8530.5,8537.49,8491.76,8532.09,38225152
2014-10-27,8591.16,8591.67,8490.74,8520.48,41175228
2014-10-28,8585.11,8646.49,8584.59,8630.41,61960264
2014-10-29,8664.13,8681.77,8645.2,8654.47,44332836
2014-10-30,8684.77,8728.02,8599.59,8719.03,49707436
2014-10-31,8812.9,8843.15,8770.81,8837.78,57876720
2014-11-03,8829.97,8840.04,8735.2,8751.67,40146424
2014-11-04,8747.62,8801.41,8705.87,8718.02,46384236
2014-11-05,8761.58,8851.19,8760.72,8843.17,43368128
2014-11-06,8816.56,8878.53,8799.99,8863.88,52299420
2014-11-07,8877.13,8882.08,8786.68,8816.92,50059156
2014-11-10,8807.91,8867.53,8800.66,8867.53,34580888
2014-11-11,8880.17,8905.77,8862.01,8896.15,32081176
2014-11-12,8880.8,8897.13,8840.04,8867.78,34335324
2014-11-13,8897.5,8954.4,8880.86,8954.4,38034704
2014-11-14,8958.62,8970.84,8891.36,8915.31,35524040
2014-11-17,8852.78,8936.75,8852.33,8927.05,30657262
2014-11-18,8932.84,8988.08,8929.02,8972.54,28024050
2014-11-19,8950.27,9001.84,8949.36,8983.52,27382592
2014-11-20,8979.84,8994.85,8943.53,8989.94,29010028
2014-11-21,9003.13,9081.4,8999.47,9080.55,45606528
2014-11-24,9072.48,9097.1,9052.61,9058.51,30970134
2014-11-25,9041.66,9087.64,9037.55,9042.74,38399168
2014-11-26,9064.54,9086.32,9046.34,9058.94,29696648
2014-11-27,9066.33,9129.37,9059.24,9129.15,26670406
2014-11-28,9137.07,9155.22,9084.19,9150.46,36411896
2014-12-01,9107.67,9167.1,9098.88,9146.18,39582172
2014-12-02,9161.26,9194.55,9129.58,9138.56,40572868
2014-12-03,9160.32,9209.03,9148.83,9168.37,40031260
2014-12-04,9177.44,9218.68,9099.97,9118.17,42033332
2014-12-05,9142.48,9213.45,9141.95,9212.85,35417528
2014-12-08,9176.14,9208.01,9176,9181.24,23837604
2014-12-09,9133.51,9152.12,9025.5,9051.39,45902136
2014-12-10,9065.97,9080.06,9000.35,9020.83,34709344
2014-12-11,9010.72,9059.87,8971.26,9058.82,38907536
2014-12-12,8996.69,9023.66,8895.35,8895.35,42602816
2014-12-15,8878.7,8904.91,8710.42,8712.82,46973672
2014-12-16,8733.09,8795.13,8578.71,8795.13,70736744
2014-12-17,8723.12,8781.54,8719.46,8775.88,41476820
2014-12-18,8897.04,9019.92,8883.02,9013.11,59356672
2014-12-19,9068.33,9068.33,8917.72,8976.24,117042512
2014-12-22,9011.24,9060.95,9003.19,9033.45,32527344
2014-12-23,9060.19,9093.14,9003.21,9021.67,27669866
2014-12-29,9044.56,9044.64,8998.07,9034.55,26678178
2014-12-30,9015.8,9037.53,8973.07,8983.37,23940032
2015-01-05,9002.82,9070.85,8938.85,8938.85,52551244
2015-01-06,8948.89,8991.26,8867.79,8874.47,45524596
2015-01-07,8881.03,8945.58,8862.13,8900.83,48752872
2015-01-08,8981.59,9152.06,8981.59,9139.69,50802072
2015-01-09,9116.49,9182.23,9075.95,9105.7,52763960
2015-01-12,9148.99,9200.63,9103.31,9152.97,47215792
2015-01-13,9130.58,9292.44,9120.82,9285.63,54612540
2015-01-14,9200.88,9281.82,9174.8,9198.2,64286696
2015-01-15,9259.19,9277.24,7932.23,8400.61,322926880
2015-01-16,8188.83,8189.51,7852.83,7899.59,182250256
2015-01-19,8008.25,8244.03,7984.23,8152.78,91645024
2015-01-20,8235.04,8271.74,8162.2,8178.9,78656792
2015-01-21,8175.43,8185.34,7917.78,8008.55,82661456
2015-01-22,8005.14,8013.6,7860.49,7999.48,79810248
2015-01-23,8024.95,8166.37,7996.28,8161.16,77184752
2015-01-26,8152.76,8311.31,8144.61,8296.45,60652696
2015-01-27,8315.82,8443.7,8307.83,8402.82,67831920
2015-01-28,8415.64,8440.24,8300.37,8311.55,60543556
2015-01-29,8305.72,8435.34,8305.72,8435.34,51612616
2015-01-30,8490.42,8493.05,8385.13,8385.13,60179360
2015-02-02,8439.93,8474.92,8398.18,8429.2,53667408
2015-02-03,8425.61,8516.43,8419.68,8452.13,60687552
2015-02-04,8490.94,8612.1,8477.37,8608.24,60388776
2015-02-05,8546.14,8562.75,8503.26,8544.32,59338272
2015-02-06,8527.26,8619.55,8487.93,8587.99,43723984
2015-02-09,8535.62,8638.38,8521.12,8632.14,53960208
2015-02-10,8605.52,8626.19,8563.68,8620.42,71462464
2015-02-11,8628.47,8642.71,8537.21,8577.76,45854004
2015-02-12,8580.76,8611.73,8555.18,8611.03,72960976
2015-02-13,8634.18,8665.9,8606.43,8651.98,52269444
2015-02-16,8649.53,8732.63,8631.03,8712.69,36286028
2015-02-17,8698.19,8747.87,8663.16,8747.83,43443000
2015-02-18,8759.82,8820.49,8749.53,8800.71,46444156
2015-02-19,8807.17,8910.82,8782.3,8900.18,47726600
2015-02-20,8910.73,8925.75,8832.87,8892.17,63643976
2015-02-23,8925.85,8988.17,8913.97,8977.69,38285528
2015-02-24,8975.71,8984.61,8936.88,8984.61,43641888
2015-02-25,8961.77,8982.11,8924.8,8977.62,40570568
2015-02-26,8976.72,9049.49,8955.67,9049.49,57050536
2015-02-27,9048.8,9067.23,8992.13,9014.53,50216428
2015-03-02,9011.6,9055.69,8990.56,9055.69,54191760
2015-03-03,9032.32,9055.49,8941.82,8954.68,52967184
2015-03-04,8961.96,9011.3,8925.96,8992.5,45103128
2015-03-05,8997.51,9051.57,8987.58,9034.6,39831136
2015-03-06,9035.99,9110.52,9034.65,9080.03,41726064
2015-03-09,9068.47,9070.03,9001.19,9046.88,36830896
2015-03-10,9063.84,9092.64,9003.9,9023.71,67267632
2015-03-11,9044.38,9119.77,9041.89,9106.23,44951444
2015-03-12,9101.55,9134.34,9083.7,9119.81,39677872
2015-03-13,9134.81,9158.07,9121.62,9156.02,39732600
2015-03-16,9163.43,9272.91,9155.86,9237.08,49876252
2015-03-17,9254.52,9263.26,9170.33,9198.51,48207568
2015-03-18,9230.54,9282.7,9185.82,9256.24,45570804
2015-03-19,9269.72,9339.25,9269.43,9328.48,49806660
2015-03-20,9347.77,9397.15,9336.01,9396.29,99649272
2015-03-23,9374.62,9385.81,9339.36,9366.2,39991344
2015-03-24,9339.44,9389.14,9271.37,9292.68,43341548
2015-03-25,9277.17,9307.83,9170.32,9188.25,43141472
2015-03-26,9139.19,9140.04,8995.38,9082.51,52164976
2015-03-27,9096.56,9159.93,9072.64,9083.52,41240688
2015-03-30,9123.53,9220.66,9122.15,9202.18,40428796
2015-03-31,9213.26,9254.74,9126.32,9128.98,49883176
2015-04-01,9098.47,9191.83,9085.92,9137.26,45401640
2015-04-02,9124.74,9157.67,9117.03,9130.6,30100068
2015-04-07,9169.48,9283.28,9164.84,9260.75,42674232
2015-04-08,9258.67,9294.45,9243.33,9247.82,33036042
2015-04-09,9300.18,9404.11,9299.08,9393.38,42226740
2015-04-10,9411.52,9472.46,9406.85,9471.46,40984812
2015-04-13,9470.27,9474.95,9413.87,9430.25,32927268
2015-04-14,9426.13,9439.22,9382.99,9415.62,35167256
2015-04-15,9454.11,9470.05,9427.06,9428.55,36314028
2015-04-16,9419.96,9443.45,9390.47,9398.6,40353104
2015-04-17,9408.5,9424.18,9239.81,9245.92,70862224
2015-04-20,9253.59,9275.33,9231.11,9243.71,40060624
2015-04-21,9317.06,9357.42,9299.43,9299.43,52815236
2015-04-22,9335.46,9365.26,9260.6,9358.09,46525496
2015-04-23,9416.73,9426.34,9309.68,9338.25,56225376
2015-04-24,9370.33,9390.05,9274.11,9302.12,50264900
2015-04-27,9340.24,9349.18,9228.66,9349.18,47336448
2015-04-28,9301.87,9316.19,9190.98,9259.81,48398560
2015-04-29,9295.25,9308.78,9105.05,9105.05,52805312
2015-04-30,9069.4,9107.3,9027.6,9077.12,59010428
2015-05-04,9112.04,9144.87,9076.5,9095.82,40074640
2015-05-05,9098.66,9203.59,9024.38,9024.38,83783104
2015-05-06,8993.83,8998.61,8859.34,8888.92,68532056
2015-05-07,8839.37,8901.26,8729,8873.55,69552520
2015-05-08,8994.97,9110.69,8941.39,9093.33,58407552
2015-05-11,9114.29,9139.05,9056.2,9117.33,47630828
2015-05-12,9065.82,9070.56,8989.48,9044.98,48337364
2015-05-13,9077.22,9092.18,9034.41,9050.66,42718440
2015-05-15,9138,9189.9,9099.18,9109.92,56788192
2015-05-18,9141.55,9202.92,9111.42,9196.55,38287528
2015-05-19,9220.44,9306.89,9220.44,9295.62,40717380
2015-05-20,9296.96,9335.65,9277.38,9319.9,56576680
2015-05-21,9319.07,9372.3,9290.78,9365.35,37118428
2015-05-22,9348.59,9383.93,9323.23,9353.3,34348280
2015-05-26,9354.79,9377.26,9248.54,9272.68,39909280
2015-05-27,9298,9405.07,9292.54,9396.24,44684240
2015-05-28,9399.71,9426.45,9375.82,9394.25,35257716
2015-05-29,9402.53,9403.5,9237.79,9237.79,54485928
2015-06-01,9303.22,9323.57,9266.72,9267.44,37910160
2015-06-02,9263.1,9290.94,9187.29,9204.09,45420504
2015-06-03,9222.77,9298.98,9206.2,9253.3,50557572
2015-06-04,9221.66,9283.28,9121.02,9233.65,68990008
2015-06-05,9169.38,9181.1,9079.75,9105.02,48533072
2015-06-08,9089.31,9119.29,9058.92,9060.49,39480708
2015-06-09,9012.95,9040.23,8948.94,8980.22,45476912
2015-06-10,8970.31,9134.06,8964.37,9102.7,43208360
2015-06-11,9117.25,9187.77,9114.49,9146.3,47376896
2015-06-12,9122.3,9143.74,9010.27,9026.43,42720584
2015-06-15,8973,9005.82,8921.06,8924.67,36161904
2015-06-16,8899.26,9002.25,8893.42,8965.4,40690016
2015-06-17,8964.82,8987.21,8885.49,8906.69,37282756
2015-06-18,8878.82,8880.29,8740.33,8880.29,58432516
2015-06-19,8907.34,8974.7,8867.03,8867.32,88375696
2015-06-22,8956.92,9035.43,8945.69,9021.37,47393840
2015-06-23,9074.26,9170.11,9062.57,9137.33,46437280
2015-06-24,9150.14,9169.21,9056.61,9081.81,44436240
2015-06-25,9032.22,9117.99,9012.44,9045.32,38727592
2015-06-26,9005.02,9047.86,8932.74,9007.5,37109752
2015-06-29,8729.76,8945.27,8727.95,8868.39,52747356
2015-06-30,8833.18,8896.26,8769.41,8780.91,59270252
2015-07-01,8809.17,8955.19,8793.03,8908.99,54805660
2015-07-02,8941.2,9004.83,8938.77,8961.48,37402592
2015-07-03,8960.35,8961.03,8863.67,8912.84,30160292
2015-07-06,8798.53,8893.61,8796.17,8862.78,38287236
2015-07-07,8891.13,8892.33,8764.11,8764.11,47429536
2015-07-08,8841.36,8872.41,8807.11,8852.43,48636120
2015-07-09,8847.97,9010.47,8841.35,8985.08,38618756
2015-07-10,9105.49,9142.22,9042.03,9134.18,39488856
2015-07-13,9188.82,9265.85,9186.32,9250.1,44818568
2015-07-14,9268.88,9322.13,9229.16,9311.07,40100496
2015-07-15,9299.3,9349.45,9277.28,9319.25,59630048
2015-07-16,9331.69,9458.96,9324.19,9458.96,50588224
2015-07-17,9421.95,9453.4,9415.73,9446.17,42176376
2015-07-20,9470.47,9525.79,9451.8,9482.62,33441102
2015-07-21,9477.01,9479.31,9363.87,9385.45,33447350
2015-07-22,9350.2,9357.08,9269.24,9289.26,43344656
2015-07-23,9362.84,9407.65,9334.99,9381.57,58685484
2015-07-24,9396.71,9422.28,9312.96,9322.97,40671136
2015-07-27,9325.42,9331.58,9171.14,9194.48,50760992
2015-07-28,9221.11,9275.72,9187.8,9275.72,42011988
2015-07-29,9309.26,9388.26,9299.7,9387.97,45605744
2015-07-30,9404.3,9442.84,9351.08,9397.69,41017496
2015-07-31,9405.81,9428.17,9367.47,9428.17,40418708
2015-08-03,9441.31,9501.02,9438.32,9468.97,32232208
2015-08-04,9458.54,9496.2,9435.27,9480.2,32800332
2015-08-05,9506,9537.9,9473.58,9526.79,41726824
2015-08-06,9502.07,9517.99,9454.74,9457.99,32926372
2015-08-07,9441.55,9452.64,9400.76,9408.27,29820194
2015-08-10,9431.76,9517.55,9372.67,9510.78,29809542
2015-08-11,9474.85,9501.99,9411.85,9424.41,36752940
2015-08-12,9350.59,9352.17,9143.73,9183.88,58872184
2015-08-13,9315.25,9385.66,9308.31,9325.21,45757964
2015-08-14,9330.49,9386.82,9319.97,9346.56,33643832
2015-08-17,9397.73,9418.44,9326.62,9390.46,28906486
2015-08-18,9392.03,9415.54,9364.44,9383.6,25762938
2015-08-19,9339.82,9358.76,9247.3,9251.6,35488992
2015-08-20,9227.63,9236.71,9090.55,9104.71,50396524
2015-08-21,8952.96,9037.29,8798.57,8798.57,66200584
2015-08-24,8499.27,8633.15,8155.1,8468.89,122085008
2015-08-25,8569,8816.05,8532.81,8758.79,80905880
2015-08-26,8621.59,8729.94,8529.63,8548.75,77227616
2015-08-27,8758.1,8830.09,8724.27,8812.58,58055348
2015-08-28,8848.53,8856.05,8681.12,8785.1,51742848
2015-08-31,8745.13,8830.71,8728.29,8824.56,36051608
2015-09-01,8747.31,8749.65,8565.87,8621.27,57525856
2015-09-02,8668.89,8714.72,8591,8626.34,43915408
2015-09-03,8726.34,8815.4,8700.26,8775.64,45545764
2015-09-04,8700.32,8721.65,8611.57,8652.35,47103572
2015-09-07,8713.12,8745.29,8666.04,8705.53,26517088
2015-09-08,8746.68,8845.28,8746.49,8760.95,40970316
2015-09-09,8902.32,8963.86,8853.68,8871.92,47326288
2015-09-10,8824.53,8902.56,8766.03,8778.76,44225016
2015-09-11,8785.24,8799.6,8696.94,8772.44,35947504
2015-09-14,8781.55,8851.72,8683.22,8686.17,37934000
2015-09-15,8706.26,8808.2,8682.6,8790.44,45359724
2015-09-16,8854.72,8881.73,8814.98,8871.17,46740360
2015-09-17,8889.98,8891.63,8809.53,8849.43,42955272
2015-09-18,8777.9,8811.75,8677.36,8739.22,120971056
2015-09-21,8697.97,8854.25,8690.78,8782.27,41048104
2015-09-22,8693.48,8705,8471.91,8475.47,59152224
2015-09-23,8492.9,8546.32,8447.68,8447.68,46576264
2015-09-24,8442.25,8449.29,8260.41,8278.07,59246384
2015-09-25,8406.58,8550.64,8396.04,8505.94,50132592
2015-09-28,8516.06,8537.24,8381.22,8381.22,46473040
2015-09-29,8289.23,8365.46,8244.6,8323.48,54734928
2015-09-30,8449.32,8537.68,8428.07,8513.41,52628576
2015-10-01,8620.46,8646.18,8492.49,8510.56,47361120
2015-10-02,8569.18,8624.44,8420.18,8515.52,44248904
2015-10-05,8643.83,8762.88,8631.99,8740.83,47285528
2015-10-06,8754.95,8805.33,8702.1,8761.68,43502052
2015-10-07,8768.52,8772.39,8630.99,8639.03,57013936
2015-10-08,8676.79,8718.09,8636.38,8674.17,51218144
2015-10-09,8729.32,8758.97,8666.07,8680.21,45155248
2015-10-12,8691.37,8722.93,8641.87,8706.11,35558196
2015-10-13,8686.39,8692.24,8593.33,8654.64,44892336
2015-10-14,8600.72,8644.13,8559.26,8573.31,40408032
2015-10-15,8610.95,8662.74,8581.17,8653.35,38480616
2015-10-16,8651.67,8743.06,8645.06,8715.73,57539544
2015-10-19,8716.72,8788.69,8697.71,8705.66,35164696
2015-10-20,8702.14,8724.55,8638.76,8650.02,40348720
2015-10-21,8666.01,8666.01,8579.61,8602.12,47136760
2015-10-22,8628.56,8798.8,8622.08,8788.92,51892376
2015-10-23,8834.37,8942.42,8816.75,8910.52,55740632
2015-10-26,8913.89,8952.49,8889.06,8907.86,32717712
2015-10-27,8842.84,8894.38,8806.35,8849.92,37414128
2015-10-28,8860.15,8942.3,8840.71,8932.64,38584304
